Target language lemma,ID,User language gloss,English gloss,POS,Level,Word source,Ex. ID,Form,Analysis,Target language example sentence,User language translation,English translation,Reference,Topic(s),Lesson,
дипломатический,6496,diplomatic,,A,B2,LM,2,дипломатическом,Loc.Masc.Sing,"Однажды, уже в качестве жены Фёдора Мельникова она присутствовала на дипломатическом приёме.","Once, as the wife of Fyodor Melnikov, she attended a diplomatic reception.",,_,"описание, политика",,,
дипломатический,6497,diplomatic,,A,B2,LM,3,дипломатическую,Acc.Fem.Sing,К началу перестройки Александр Сергеевич перешёл на дипломатическую работу.,By the beginning of perestroika Alexander Sergeyevich had switched to diplomatic work.,,_,"описание, политика",,,
дискотека,6498,disco,,N.Fem.Inan,B2,"MiP, LM",1,дискотеке,Loc.Sing,Мы познакомились на школьной дискотеке.,We met at a school disco.,,_,свободное время,,,
дискотека,6499,disco,,N.Fem.Inan,B2,"MiP, LM",2,дискотеки,Acc.Plur,На дискотеки мы своего пятнадцатилетнего ребёнка стараемся не пускать.,We try not to let our fifteen-year-old child go to discos.,,_,свободное время,,,
дискотека,6500,disco,,N.Fem.Inan,B2,"MiP, LM",3,дискотеку,Acc.Sing,А он смотрит мне прямо в глаза и говорит: «Приходи сегодня на дискотеку».,"And looking at me straight in the eye he says: ""Come to the disco today"".",,_,свободное время,,,
дискуссионный,6501,deliberative,,A,B2,LM,1,дискуссионный,Nom.Masc.Sing,Вскоре по нашей инициативе в университете открылся дискуссионный клуб.,"Shortly thereafter, a debate club was opened at the university on our initiative.",,_,"описание, общение, политика",,,
дискуссионный,6502,deliberative,,A,B2,LM,2,дискуссионной,Ins.Fem.Sing,Причина взрывов до сегодняшнего дня остаётся дискуссионной.,The cause of the explosions remains debatable to this day.,,_,"описание, общение, политика",,,
дистанция,6503,distance,,N.Fem.Inan,B2,LM,1,дистанция,Nom.Sing,Дистанция между ним и начальником практически сократилась до нуля.,The distance between him and his boss has practically been reduced to zero.,,_,мера,,,
дистанция,6504,distance,,N.Fem.Inan,B2,LM,2,дистанции,Loc.Sing,Морозов установил новый мировой рекорд на дистанции десять километров.,Morozov set a new world record for the 10 kilometers race.,,_,мера,,,
дистанция,6505,distance,,N.Fem.Inan,B2,LM,3,дистанциях,Loc.Plur,Все воздушные бои проводились в условиях плохой видимости и на малых дистанциях.,All of the air battles were carried out in conditions of poor visibility and at short distances.,,_,мера,,,
дневник,6506,diary,,N.Masc.Inan,B2,LM,1,дневник,Acc.Sing,"Он вёл дневник, куда записывал мудрые изречения.","He kept a diary, where he wrote down wise quotes.",,_,внутренний мир,,,
дневник,6507,diary,,N.Masc.Inan,B2,LM,2,дневники,Acc.Plur,Почти все девочки в нашем классе ведут дневники.,Almost all the girls in our class have diaries.,,_,внутренний мир,,,
дневник,6508,diary,,N.Masc.Inan,B2,LM,3,дневника,Gen.Sing,Полчаса я потратил на поиски своего дневника.,I spent half an hour looking for my diary.,,_,внутренний мир,,,
дневной,6509,day,,A,B2,LM,1,дневной,Inan.Acc.Masc.Sing,"Я прихожу на работу рано утром, а ухожу поздно вечером, поэтому совсем не вижу дневной свет.","I get to work early in the morning and leave late at night, so I don't see the daylight at all.",,_,"описание, погода",,,
дневной,6510,day,,A,B2,LM,2,дневная,Nom.Fem.Sing,"Утренняя и дневная жизнь были наполнены делами, а по вечерам начиналась жизнь богемная, артистическая.","Morning and afternoon life was full of things to do, and in the evenings the bohemian, artistic life began.",,_,"описание, погода",,,
дневной,6511,day,,A,B2,LM,3,дневных,Gen.Plur,"Вечер уже, но в это время года разницы дневных и вечерних температур почти нет.","It’s already evening, but at this time of year there is almost no difference in daytime and evening temperatures.",,_,"описание, погода",,,
дно,6512,bottom,,N.Neut.Inan,B2,LM,1,дно,Acc.Sing,Камень с шумом упал на дно ямы.,The stone fell noisily to the bottom of the pit.,,_,мера,,,
